"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","class (income)"
61,"Private",203445,"Some-college",10,"Widowed","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K"
19,"Private",292590,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
32,"State-gov",190577,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K"
20,"Private",170091,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States","<=50K"
35,"Private",310290,"HS-grad",9,"Married-civ-spouse","Transport-moving","Wife","Black","Female",0,0,40,"United-States","<=50K"
38,"Private",185330,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,25,"United-States","<=50K"
18,"Private",478380,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K"
45,"Private",262802,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
19,"Private",220101,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
43,"Private",219424,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,50,"United-States",">50K"
25,"Private",80312,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",4865,0,40,"United-States","<=50K"
35,"Private",177102,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,40,"United-States","<=50K"
32,"Private",100662,"9th",5,"Separated","Machine-op-inspct","Unmarried","White","Female",0,0,40,"Columbia","<=50K"
34,"Private",183557,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
22,"Private",308334,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,19,"United-States","<=50K"
21,"Local-gov",309348,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",594,0,4,"United-States","<=50K"
41,"Private",56795,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"England","<=50K"
19,"Private",243941,"Some-college",10,"Never-married","Sales","Own-child","Amer-Indian-Eskimo","Female",0,1721,25,"United-States","<=50K"
40,"Private",262872,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",187052,"11th",7,"Never-married","Sales","Unmarried","White","Female",0,0,30,"United-States","<=50K"
55,"Private",169071,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
51,"Local-gov",96190,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
47,"Private",110669,"Bachelors",13,"Separated","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States","<=50K"
45,"Private",261278,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","Asian-Pac-Islander","Female",5178,0,40,"Philippines",">50K"
23,"Private",71864,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
28,"Private",285294,"Bachelors",13,"Married-civ-spouse","Sales","Wife","Black","Female",15024,0,45,"United-States",">50K"
23,"Private",184665,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
25,"Private",47353,"10th",6,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K"
36,"Private",234271,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",228230,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,47,"United-States","<=50K"
29,"Private",406826,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
22,"Private",351381,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
25,"Self-emp-not-inc",217030,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,30,"United-States","<=50K"
50,"Private",171199,"11th",7,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
44,"Private",198270,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,43,"United-States","<=50K"
21,"Private",304949,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,10,"United-States","<=50K"
50,"Local-gov",164127,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
51,"Private",157043,"11th",7,"Widowed","Handlers-cleaners","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
30,"Private",396538,"HS-grad",9,"Separated","Exec-managerial","Unmarried","White","Female",0,0,29,"United-States","<=50K"
19,"Private",263932,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
24,"Local-gov",162919,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
36,"Private",254202,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","<=50K"
47,"Private",187969,"11th",7,"Divorced","Other-service","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
23,"Private",117363,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
49,"Private",304416,"11th",7,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States","<=50K"
19,"Private",159796,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,12,"United-States","<=50K"
25,"Private",25386,"Assoc-voc",11,"Never-married","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
23,"Local-gov",247731,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Female",0,0,40,"Cuba","<=50K"
44,"Private",419134,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
55,"Self-emp-not-inc",170166,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,25,"United-States","<=50K"
24,"State-gov",257621,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
43,"Private",112763,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",8614,0,43,"United-States",">50K"
38,"Private",103925,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K"
19,"Private",157605,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",74883,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Philippines","<=50K"
23,"Private",177787,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,30,"England","<=50K"
44,"Private",162108,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
22,"Private",107801,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
39,"Private",205359,"Assoc-acdm",12,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,45,"United-States","<=50K"
34,"Private",203357,"Some-college",10,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K"
24,"Private",202959,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
24,"Private",1085515,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
27,"Private",161087,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","<=50K"
28,"Private",261278,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
18,"Private",138917,"11th",7,"Never-married","Sales","Own-child","Black","Female",0,0,10,"United-States","<=50K"
36,"Private",205359,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","White","Female",0,0,25,"United-States","<=50K"
41,"Private",108713,"10th",6,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
44,"Private",62258,"11th",7,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
38,"State-gov",108293,"Masters",14,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,40,"United-States","<=50K"
55,"State-gov",294395,"Assoc-voc",11,"Widowed","Prof-specialty","Unmarried","White","Female",6849,0,40,"United-States","<=50K"
45,"Private",32896,"5th-6th",3,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,35,"United-States","<=50K"
30,"Private",208668,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,25,"United-States","<=50K"
61,"Local-gov",28375,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,70,"United-States","<=50K"
34,"Private",127610,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,15,"United-States","<=50K"
47,"Private",164423,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,43,"United-States","<=50K"
44,"Private",222504,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,45,"United-States",">50K"
68,"Private",185537,"Some-college",10,"Divorced","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
22,"Private",500720,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"Mexico","<=50K"
42,"Private",182108,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
38,"Private",179262,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,30,"United-States","<=50K"
52,"Private",113094,"Bachelors",13,"Separated","Adm-clerical","Unmarried","White","Female",0,1092,40,"United-States","<=50K"
29,"Private",188729,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
24,"Private",72143,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
17,"Private",317702,"10th",6,"Never-married","Sales","Own-child","Black","Female",0,0,15,"United-States","<=50K"
35,"Private",215323,"Assoc-voc",11,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K"
19,"Private",298891,"11th",7,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"Honduras","<=50K"
37,"Private",421633,"Masters",14,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States",">50K"
54,"Self-emp-not-inc",136224,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
21,"Private",231573,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
41,"Private",222504,"Prof-school",15,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,38,"United-States","<=50K"
20,"Private",41356,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
28,"Private",59335,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Other-relative","White","Female",0,0,15,"United-States","<=50K"
41,"Private",407425,"12th",8,"Divorced","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
23,"Private",250630,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
28,"Private",376302,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
50,"Private",195638,"10th",6,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
61,"Self-emp-not-inc",168654,"HS-grad",9,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,20,"United-States","<=50K"
32,"Private",114746,"HS-grad",9,"Separated","Handlers-cleaners","Unmarried","Asian-Pac-Islander","Female",0,0,60,"South","<=50K"
47,"State-gov",160045,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
19,"Private",268524,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","<=50K"
28,"Private",82488,"HS-grad",9,"Divorced","Tech-support","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K"
34,"Private",221167,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
32,"Self-emp-not-inc",48014,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
28,"Private",114158,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,26,"United-States","<=50K"
71,"Private",99894,"5th-6th",3,"Widowed","Priv-house-serv","Not-in-family","Asian-Pac-Islander","Female",0,0,75,"United-States","<=50K"
20,"Private",42279,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",68001,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",27162,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,16,"United-States","<=50K"
37,"Self-emp-not-inc",286146,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
36,"Local-gov",95462,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
25,"Private",50103,"HS-grad",9,"Never-married","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
38,"Private",114591,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,40,"United-States",">50K"
24,"Private",227594,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
20,"Local-gov",308654,"Some-college",10,"Never-married","Protective-serv","Own-child","Asian-Pac-Islander","Female",0,0,20,"United-States","<=50K"
36,"Private",156084,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
45,"Federal-gov",380127,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",210781,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
46,"Federal-gov",308077,"Prof-school",15,"Separated","Prof-specialty","Unmarried","White","Female",0,0,40,"Germany",">50K"
40,"Private",353142,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
55,"Private",143030,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",115989,"11th",7,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,60,"United-States","<=50K"
61,"Self-emp-not-inc",201273,"Some-college",10,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",192208,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","Black","Female",0,0,32,"United-States","<=50K"
55,"Private",119751,"Masters",14,"Never-married","Prof-specialty","Other-relative","Asian-Pac-Islander","Female",0,0,40,"Thailand","<=50K"
55,"Private",202220,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",2407,0,35,"United-States","<=50K"
28,"Private",261725,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K"
36,"Private",182013,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K"
41,"Private",216461,"Some-college",10,"Divorced","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
60,"Private",320376,"7th-8th",4,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K"
36,"State-gov",166697,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K"
17,"Private",56536,"11th",7,"Never-married","Sales","Own-child","White","Female",1055,0,18,"India","<=50K"
18,"Private",236272,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,35,"United-States","<=50K"
21,"Private",209483,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,47,"United-States","<=50K"
30,"Local-gov",311913,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K"
28,"Private",266070,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
66,"Local-gov",362165,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","Black","Female",0,2206,25,"United-States","<=50K"
45,"Private",206947,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
25,"Private",38488,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
24,"Private",182504,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,25,"United-States","<=50K"
29,"Private",46442,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,1902,50,"United-States",">50K"
45,"Private",60267,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,38,"United-States","<=50K"
23,"Private",107882,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
47,"Private",71221,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,60,"United-States","<=50K"
21,"State-gov",478457,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",0,0,12,"United-States","<=50K"
35,"Private",148015,"Bachelors",13,"Never-married","Sales","Own-child","Black","Female",0,0,40,"United-States","<=50K"
34,"Private",176673,"Some-college",10,"Never-married","Sales","Other-relative","Black","Female",0,0,35,"United-States","<=50K"
47,"Federal-gov",204900,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","<=50K"
21,"Private",200153,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,32,"United-States","<=50K"
53,"Private",22978,"Masters",14,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,50,"United-States",">50K"
27,"Private",321577,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
30,"Private",207564,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
65,"Private",180280,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K"
30,"Private",81282,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
62,"Private",155094,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"United-States",">50K"
54,"Self-emp-not-inc",109418,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,1977,35,"United-States",">50K"
21,"Private",184543,"Assoc-voc",11,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
66,"Private",175558,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,20,"Germany","<=50K"
23,"Private",340543,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,38,"United-States","<=50K"
43,"Private",101950,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
36,"Local-gov",282602,"Assoc-voc",11,"Separated","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
62,"Private",65868,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,43,"United-States","<=50K"
35,"Private",98986,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,30,"United-States","<=50K"
36,"Private",282092,"Assoc-acdm",12,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
21,"Private",140764,"HS-grad",9,"Never-married","Adm-clerical","Other-relative","White","Female",0,0,45,"United-States","<=50K"
30,"Private",33124,"HS-grad",9,"Separated","Farming-fishing","Unmarried","White","Female",0,0,14,"United-States","<=50K"
32,"Private",102986,"5th-6th",3,"Married-civ-spouse","Machine-op-inspct","Wife","Asian-Pac-Islander","Female",0,0,40,"Laos",">50K"
54,"Private",278329,"HS-grad",9,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Female",0,0,43,"United-States","<=50K"
19,"Private",41745,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
19,"Private",196119,"HS-grad",9,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
27,"Private",284741,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
35,"Private",340428,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
19,"Local-gov",276973,"Some-college",10,"Never-married","Prof-specialty","Own-child","White","Female",0,0,20,"United-States","<=50K"
31,"Private",236391,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
44,"Private",151294,"Some-college",10,"Widowed","Sales","Not-in-family","White","Female",0,0,25,"United-States","<=50K"
32,"Self-emp-not-inc",189461,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
33,"Private",362747,"Some-college",10,"Never-married","Other-service","Not-in-family","Black","Female",0,0,35,"United-States","<=50K"
24,"Private",395297,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K"
32,"Private",141490,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","<=50K"
29,"Private",147889,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States","<=50K"
48,"Private",70668,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,50,"United-States","<=50K"
29,"Federal-gov",33315,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",200318,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,15,"United-States","<=50K"
27,"Private",102889,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
62,"Private",197918,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
28,"Private",67386,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
63,"Private",158199,"1st-4th",2,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,44,"Portugal","<=50K"
40,"Private",202872,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",">50K"
26,"Private",171114,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
18,"Private",92864,"12th",8,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
30,"Private",104223,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,32,"United-States","<=50K"
29,"Private",144784,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
65,"Private",178934,"HS-grad",9,"Widowed","Other-service","Unmarried","Black","Female",0,0,20,"Jamaica","<=50K"
41,"Private",211253,"Masters",14,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K"
39,"State-gov",172700,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
21,"Private",282484,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
32,"Private",116055,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",2977,0,35,"United-States","<=50K"
31,"Private",216827,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
45,"Private",122195,"HS-grad",9,"Widowed","Craft-repair","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
17,"Private",36877,"10th",6,"Never-married","Sales","Own-child","White","Female",0,0,10,"United-States","<=50K"
34,"Self-emp-inc",62396,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,62,"United-States",">50K"
33,"Private",73054,"HS-grad",9,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
21,"Private",96844,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
40,"Private",178983,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,30,"United-States",">50K"
50,"Private",183638,"HS-grad",9,"Widowed","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
22,"Private",221480,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
21,"Private",518530,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
25,"Private",193787,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,50,"United-States","<=50K"
21,"Private",252253,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
20,"Private",200450,"7th-8th",4,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,52,"United-States","<=50K"
31,"Private",221167,"Prof-school",15,"Divorced","Tech-support","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
26,"Private",37379,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
44,"Private",159911,"7th-8th",4,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,55,"United-States","<=50K"
30,"Private",200192,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,45,"United-States","<=50K"
23,"Private",192812,"Bachelors",13,"Never-married","Tech-support","Own-child","White","Female",0,0,40,"United-States","<=50K"
26,"Private",109097,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States","<=50K"
19,"Private",210308,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K"
67,"Local-gov",190661,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Female",7896,0,50,"United-States",">50K"
21,"Private",126613,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
23,"Private",216811,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,16,"United-States","<=50K"
62,"Local-gov",115763,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States",">50K"
17,"Private",452406,"11th",7,"Never-married","Sales","Own-child","Black","Female",0,0,15,"United-States","<=50K"
27,"Private",42696,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
43,"State-gov",167298,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K"
51,"Private",103529,"11th",7,"Divorced","Other-service","Unmarried","Black","Female",0,0,30,"United-States","<=50K"
47,"Private",97883,"Bachelors",13,"Widowed","Priv-house-serv","Unmarried","White","Female",25236,0,35,"United-States",">50K"
49,"State-gov",269417,"Doctorate",16,"Never-married","Exec-managerial","Not-in-family","White","Female",0,2258,50,"United-States",">50K"
31,"Self-emp-not-inc",203463,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",225156,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",151910,"Bachelors",13,"Never-married","Machine-op-inspct","Own-child","White","Female",0,1719,40,"United-States","<=50K"
43,"Private",178866,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,25,"United-States",">50K"
