date,variable,value,value01
01/04/1995,uempmed,8.3,0.202830189
01/05/1995,uempmed,9.1,0.240566038
01/06/1995,uempmed,7.9,0.183962264
01/07/1995,uempmed,8.5,0.212264151
01/08/1995,uempmed,8.3,0.202830189
01/09/1995,uempmed,7.9,0.183962264
01/10/1995,uempmed,8.2,0.198113208
01/11/1995,uempmed,8,0.188679245
01/12/1995,uempmed,8.3,0.202830189
01/01/1996,uempmed,8.3,0.202830189
01/02/1996,uempmed,7.8,0.179245283
01/03/1996,uempmed,8.3,0.202830189
01/04/1996,uempmed,8.6,0.216981132
01/05/1996,uempmed,8.6,0.216981132
01/06/1996,uempmed,8.3,0.202830189
01/07/1996,uempmed,8.3,0.202830189
01/08/1996,uempmed,8.4,0.20754717
01/09/1996,uempmed,8.5,0.212264151
01/10/1996,uempmed,8.3,0.202830189
01/11/1996,uempmed,7.7,0.174528302
01/12/1996,uempmed,7.8,0.179245283
01/01/1997,uempmed,7.8,0.179245283
01/02/1997,uempmed,8.1,0.193396226
01/03/1997,uempmed,7.9,0.183962264
01/04/1997,uempmed,8.3,0.202830189
01/05/1997,uempmed,8,0.188679245
01/06/1997,uempmed,8,0.188679245
01/07/1997,uempmed,8.3,0.202830189
01/08/1997,uempmed,7.8,0.179245283
01/09/1997,uempmed,8.2,0.198113208
01/10/1997,uempmed,7.7,0.174528302
01/11/1997,uempmed,7.6,0.169811321
01/12/1997,uempmed,7.5,0.16509434
01/01/1998,uempmed,7.4,0.160377358
01/02/1998,uempmed,7,0.141509434
01/03/1998,uempmed,6.8,0.132075472
01/04/1998,uempmed,6.7,0.127358491
01/05/1998,uempmed,6,0.094339623
01/06/1998,uempmed,6.9,0.136792453
01/07/1998,uempmed,6.7,0.127358491
01/08/1998,uempmed,6.8,0.132075472
01/09/1998,uempmed,6.7,0.127358491
01/10/1998,uempmed,5.8,0.08490566
01/11/1998,uempmed,6.6,0.122641509
01/12/1998,uempmed,6.8,0.132075472
01/01/1999,uempmed,6.9,0.136792453
01/02/1999,uempmed,6.8,0.132075472
01/03/1999,uempmed,6.8,0.132075472
01/04/1999,uempmed,6.2,0.103773585
01/05/1999,uempmed,6.5,0.117924528
01/06/1999,uempmed,6.3,0.108490566
01/07/1999,uempmed,5.8,0.08490566
01/08/1999,uempmed,6.5,0.117924528
01/09/1999,uempmed,6,0.094339623
01/10/1999,uempmed,6.1,0.099056604
01/11/1999,uempmed,6.2,0.103773585
01/12/1999,uempmed,5.8,0.08490566
01/01/2000,uempmed,5.8,0.08490566
01/02/2000,uempmed,6.1,0.099056604
01/03/2000,uempmed,6,0.094339623
01/04/2000,uempmed,6.1,0.099056604
01/05/2000,uempmed,5.8,0.08490566
01/06/2000,uempmed,5.7,0.080188679
01/07/2000,uempmed,6,0.094339623
01/08/2000,uempmed,6.3,0.108490566
01/09/2000,uempmed,5.2,0.056603774
01/10/2000,uempmed,6.1,0.099056604
01/11/2000,uempmed,6.1,0.099056604
01/12/2000,uempmed,6,0.094339623
01/01/2001,uempmed,5.8,0.08490566
01/02/2001,uempmed,6.1,0.099056604
01/03/2001,uempmed,6.6,0.122641509
01/04/2001,uempmed,5.9,0.089622642
01/05/2001,uempmed,6.3,0.108490566
01/06/2001,uempmed,6,0.094339623
01/07/2001,uempmed,6.8,0.132075472
01/08/2001,uempmed,6.9,0.136792453
01/09/2001,uempmed,7.2,0.150943396
01/10/2001,uempmed,7.3,0.155660377
01/11/2001,uempmed,7.7,0.174528302
01/12/2001,uempmed,8.2,0.198113208
01/01/2002,uempmed,8.4,0.20754717
01/02/2002,uempmed,8.3,0.202830189
01/03/2002,uempmed,8.4,0.20754717
01/04/2002,uempmed,8.9,0.231132075
01/05/2002,uempmed,9.5,0.259433962
01/06/2002,uempmed,11,0.330188679
01/07/2002,uempmed,8.9,0.231132075
01/08/2002,uempmed,9,0.235849057
01/09/2002,uempmed,9.5,0.259433962
01/10/2002,uempmed,9.6,0.264150943
01/11/2002,uempmed,9.3,0.25
01/12/2002,uempmed,9.6,0.264150943
01/01/2003,uempmed,9.6,0.264150943
01/02/2003,uempmed,9.5,0.259433962
01/03/2003,uempmed,9.7,0.268867925
01/04/2003,uempmed,10.2,0.29245283
01/05/2003,uempmed,9.9,0.278301887
01/06/2003,uempmed,11.5,0.353773585
01/07/2003,uempmed,10.3,0.297169811
01/08/2003,uempmed,10.1,0.287735849
01/09/2003,uempmed,10.2,0.29245283
01/10/2003,uempmed,10.4,0.301886792
01/11/2003,uempmed,10.3,0.297169811
01/12/2003,uempmed,10.4,0.301886792
01/01/2004,uempmed,10.6,0.311320755
01/02/2004,uempmed,10.2,0.29245283
01/03/2004,uempmed,10.2,0.29245283
01/04/2004,uempmed,9.5,0.259433962
01/05/2004,uempmed,9.9,0.278301887
01/06/2004,uempmed,11,0.330188679
01/07/2004,uempmed,8.9,0.231132075
01/08/2004,uempmed,9.2,0.245283019
01/09/2004,uempmed,9.6,0.264150943
01/10/2004,uempmed,9.5,0.259433962
01/11/2004,uempmed,9.7,0.268867925
01/12/2004,uempmed,9.5,0.259433962
01/01/2005,uempmed,9.4,0.254716981
01/02/2005,uempmed,9.2,0.245283019
01/03/2005,uempmed,9.3,0.25
01/04/2005,uempmed,9,0.235849057
01/05/2005,uempmed,9.1,0.240566038
01/06/2005,uempmed,9,0.235849057
01/07/2005,uempmed,8.8,0.226415094
01/08/2005,uempmed,9.2,0.245283019
01/09/2005,uempmed,8.4,0.20754717
01/10/2005,uempmed,8.6,0.216981132
01/11/2005,uempmed,8.5,0.212264151
01/12/2005,uempmed,8.7,0.221698113
01/01/2006,uempmed,8.6,0.216981132
01/02/2006,uempmed,9.1,0.240566038
01/03/2006,uempmed,8.7,0.221698113
01/04/2006,uempmed,8.4,0.20754717
01/05/2006,uempmed,8.5,0.212264151
01/06/2006,uempmed,7.3,0.155660377
01/07/2006,uempmed,8,0.188679245
01/08/2006,uempmed,8.4,0.20754717
01/09/2006,uempmed,8,0.188679245
01/10/2006,uempmed,7.9,0.183962264
01/11/2006,uempmed,8.3,0.202830189
01/12/2006,uempmed,7.5,0.16509434
01/01/2007,uempmed,8.3,0.202830189
01/02/2007,uempmed,8.5,0.212264151
01/03/2007,uempmed,9.1,0.240566038
01/04/2007,uempmed,8.6,0.216981132
01/05/2007,uempmed,8.2,0.198113208
01/06/2007,uempmed,7.7,0.174528302
01/07/2007,uempmed,8.7,0.221698113
01/08/2007,uempmed,8.8,0.226415094
01/09/2007,uempmed,8.7,0.221698113
01/10/2007,uempmed,8.4,0.20754717
01/11/2007,uempmed,8.6,0.216981132
01/12/2007,uempmed,8.4,0.20754717
01/01/2008,uempmed,9,0.235849057
01/02/2008,uempmed,8.7,0.221698113
01/03/2008,uempmed,8.7,0.221698113
01/04/2008,uempmed,9.4,0.254716981
01/05/2008,uempmed,7.9,0.183962264
01/06/2008,uempmed,9,0.235849057
01/07/2008,uempmed,9.7,0.268867925
01/08/2008,uempmed,9.7,0.268867925
01/09/2008,uempmed,10.2,0.29245283
01/10/2008,uempmed,10.4,0.301886792
01/11/2008,uempmed,9.8,0.273584906
01/12/2008,uempmed,10.5,0.306603774
01/01/2009,uempmed,10.7,0.316037736
01/02/2009,uempmed,11.7,0.363207547
01/03/2009,uempmed,12.3,0.391509434
01/04/2009,uempmed,13.1,0.429245283
01/05/2009,uempmed,14.2,0.481132075
01/06/2009,uempmed,17.2,0.622641509
01/07/2009,uempmed,16,0.566037736
01/08/2009,uempmed,16.3,0.580188679
01/09/2009,uempmed,17.8,0.650943396
01/10/2009,uempmed,18.9,0.702830189
01/11/2009,uempmed,19.8,0.745283019
01/12/2009,uempmed,20.1,0.759433962
01/01/2010,uempmed,20,0.754716981
01/02/2010,uempmed,19.9,0.75
01/03/2010,uempmed,20.4,0.773584906
01/04/2010,uempmed,22.1,0.853773585
01/05/2010,uempmed,22.3,0.863207547
01/06/2010,uempmed,25.2,1
01/07/2010,uempmed,22.3,0.863207547
01/08/2010,uempmed,21,0.801886792
01/09/2010,uempmed,20.3,0.768867925
01/10/2010,uempmed,21.2,0.811320755
01/11/2010,uempmed,21,0.801886792
01/12/2010,uempmed,21.9,0.844339623
01/01/2011,uempmed,21.6,0.830188679
01/02/2011,uempmed,21.1,0.806603774
01/03/2011,uempmed,21.5,0.825471698
01/04/2011,uempmed,20.9,0.797169811
01/05/2011,uempmed,21.6,0.830188679
01/06/2011,uempmed,22.3,0.863207547
01/07/2011,uempmed,22,0.849056604
01/08/2011,uempmed,22.4,0.867924528
01/09/2011,uempmed,22,0.849056604
01/10/2011,uempmed,20.5,0.778301887
01/11/2011,uempmed,20.9,0.797169811
01/12/2011,uempmed,20.5,0.778301887
01/01/2012,uempmed,21,0.801886792
01/02/2012,uempmed,19.8,0.745283019
01/03/2012,uempmed,19.2,0.716981132
01/04/2012,uempmed,19.1,0.712264151
01/05/2012,uempmed,19.9,0.75
01/06/2012,uempmed,20.1,0.759433962
01/07/2012,uempmed,17.5,0.636792453
01/08/2012,uempmed,18.5,0.683962264
01/09/2012,uempmed,18.8,0.698113208
01/10/2012,uempmed,19.7,0.740566038
01/11/2012,uempmed,18.5,0.683962264
01/12/2012,uempmed,17.6,0.641509434
01/01/2013,uempmed,16.2,0.575471698
01/02/2013,uempmed,17.5,0.636792453
01/03/2013,uempmed,17.7,0.646226415
01/04/2013,uempmed,17.1,0.617924528
01/05/2013,uempmed,17,0.613207547
01/06/2013,uempmed,16.6,0.594339623
01/07/2013,uempmed,16.3,0.580188679
01/08/2013,uempmed,16.8,0.603773585
01/09/2013,uempmed,16.5,0.589622642
01/10/2013,uempmed,16.1,0.570754717
01/11/2013,uempmed,17,0.613207547
01/12/2013,uempmed,17,0.613207547
01/01/2014,uempmed,15.9,0.561320755
01/02/2014,uempmed,16.2,0.575471698
01/03/2014,uempmed,15.9,0.561320755
01/04/2014,uempmed,15.6,0.547169811
01/05/2014,uempmed,14.5,0.495283019
01/06/2014,uempmed,13.2,0.433962264
01/07/2014,uempmed,13.5,0.448113208
01/08/2014,uempmed,13.3,0.438679245
01/09/2014,uempmed,13.3,0.438679245
01/10/2014,uempmed,13.5,0.448113208
01/11/2014,uempmed,12.8,0.41509434
01/12/2014,uempmed,12.6,0.405660377
01/01/2015,uempmed,13.4,0.443396226
01/02/2015,uempmed,13.1,0.429245283
01/03/2015,uempmed,12.2,0.386792453
01/04/2015,uempmed,11.7,0.363207547
01/07/1967,unemploy,2944,0.02044683
01/08/1967,unemploy,2945,0.020525776
01/09/1967,unemploy,2958,0.021552064
01/10/1967,unemploy,3143,0.036156943
01/11/1967,unemploy,3066,0.030078156
01/12/1967,unemploy,3018,0.026288782
01/01/1968,unemploy,2878,0.015236441
01/02/1968,unemploy,3001,0.024946712
01/03/1968,unemploy,2877,0.015157496
01/04/1968,unemploy,2709,0.001894687
01/05/1968,unemploy,2740,0.004341991
01/06/1968,unemploy,2938,0.019973159
01/07/1968,unemploy,2883,0.015631168
01/08/1968,unemploy,2768,0.006552459
01/09/1968,unemploy,2686,7.89E-05
01/10/1968,unemploy,2689,0.000315781
01/11/1968,unemploy,2715,0.002368359
01/12/1968,unemploy,2685,0
01/01/1969,unemploy,2718,0.002605195
01/02/1969,unemploy,2692,0.000552617
01/03/1969,unemploy,2712,0.002131523
01/04/1969,unemploy,2758,0.005763006
01/05/1969,unemploy,2713,0.002210468
01/06/1969,unemploy,2816,0.010341833
01/07/1969,unemploy,2868,0.014446988
01/08/1969,unemploy,2856,0.013499645
01/09/1969,unemploy,3040,0.028025578
01/10/1969,unemploy,3049,0.028736086
01/11/1969,unemploy,2856,0.013499645
01/12/1969,unemploy,2884,0.015710113
01/01/1970,unemploy,3201,0.04073577
01/02/1970,unemploy,3453,0.060629983
01/03/1970,unemploy,3635,0.074998026
01/04/1970,unemploy,3797,0.087787163
01/05/1970,unemploy,3919,0.097418489
01/06/1970,unemploy,4071,0.109418173
01/07/1970,unemploy,4175,0.117628483
01/08/1970,unemploy,4256,0.124023052
01/09/1970,unemploy,4456,0.13981211
01/10/1970,unemploy,4591,0.150469724
01/11/1970,unemploy,4898,0.174705929
01/12/1970,unemploy,5076,0.188758191
01/01/1971,unemploy,4986,0.181653114
01/02/1971,unemploy,4903,0.175100655
01/03/1971,unemploy,4987,0.18173206
01/04/1971,unemploy,4959,0.179521592
01/05/1971,unemploy,4996,0.182442567
01/06/1971,unemploy,4949,0.178732139
01/07/1971,unemploy,5035,0.185521434
01/08/1971,unemploy,5134,0.193337017
01/09/1971,unemploy,5042,0.186074051
01/10/1971,unemploy,4954,0.179126865
01/11/1971,unemploy,5161,0.19546854
01/12/1971,unemploy,5154,0.194915923
01/01/1972,unemploy,5019,0.184258309
01/02/1972,unemploy,4928,0.177074288
01/03/1972,unemploy,5038,0.18575827
01/04/1972,unemploy,4959,0.179521592
01/05/1972,unemploy,4922,0.176600616
01/06/1972,unemploy,4923,0.176679561
01/07/1972,unemploy,4913,0.175890108
01/08/1972,unemploy,4939,0.177942686
01/09/1972,unemploy,4849,0.17083761
01/10/1972,unemploy,4875,0.172890187
01/11/1972,unemploy,4602,0.151338123
01/12/1972,unemploy,4543,0.146680351
01/01/1973,unemploy,4326,0.129549222
01/02/1973,unemploy,4452,0.139496329
01/03/1973,unemploy,4394,0.134917502
01/04/1973,unemploy,4459,0.140048946
01/05/1973,unemploy,4329,0.129786058
01/06/1973,unemploy,4363,0.132470198
01/07/1973,unemploy,4305,0.127891371
01/08/1973,unemploy,4305,0.127891371
01/09/1973,unemploy,4350,0.131443909
01/10/1973,unemploy,4144,0.115181179
01/11/1973,unemploy,4396,0.135075393
01/12/1973,unemploy,4489,0.142417305
01/01/1974,unemploy,4644,0.154653825
01/02/1974,unemploy,4731,0.161522065
01/03/1974,unemploy,4634,0.153864372
01/04/1974,unemploy,4618,0.152601247
01/05/1974,unemploy,4705,0.159469488
01/06/1974,unemploy,4927,0.176995342
01/07/1974,unemploy,5063,0.187731902
01/08/1974,unemploy,5022,0.184495145
01/09/1974,unemploy,5437,0.217257441
01/10/1974,unemploy,5523,0.224046736
01/11/1974,unemploy,6140,0.27275598
01/12/1974,unemploy,6636,0.311912844
01/01/1975,unemploy,7501,0.380200521
01/02/1975,unemploy,7520,0.381700482
01/03/1975,unemploy,7978,0.417857425
01/04/1975,unemploy,8210,0.436172732
01/05/1975,unemploy,8433,0.453777532
01/06/1975,unemploy,8220,0.436962185
01/07/1975,unemploy,8127,0.429620273
01/08/1975,unemploy,7928,0.41391016
01/09/1975,unemploy,7923,0.413515434
01/10/1975,unemploy,7897,0.411462856
01/11/1975,unemploy,7794,0.403331491
01/12/1975,unemploy,7744,0.399384227
01/01/1976,unemploy,7534,0.382805716
01/02/1976,unemploy,7326,0.366385095
01/03/1976,unemploy,7230,0.358806347
01/04/1976,unemploy,7330,0.366700876
01/05/1976,unemploy,7053,0.344833031
01/06/1976,unemploy,7322,0.366069314
01/07/1976,unemploy,7490,0.379332123
01/08/1976,unemploy,7518,0.381542591
01/09/1976,unemploy,7380,0.370648141
01/10/1976,unemploy,7430,0.374595405
01/11/1976,unemploy,7620,0.389595011
01/12/1976,unemploy,7545,0.383674114
01/01/1977,unemploy,7280,0.362753612
01/02/1977,unemploy,7443,0.375621694
01/03/1977,unemploy,7307,0.364885135
01/04/1977,unemploy,7059,0.345306702
01/05/1977,unemploy,6911,0.333622799
01/06/1977,unemploy,7134,0.351227599
01/07/1977,unemploy,6829,0.327149286
01/08/1977,unemploy,6925,0.334728033
01/09/1977,unemploy,6751,0.320991553
01/10/1977,unemploy,6763,0.321938896
01/11/1977,unemploy,6815,0.326044051
01/12/1977,unemploy,6386,0.292176522
01/01/1978,unemploy,6489,0.300307887
01/02/1978,unemploy,6318,0.286808242
01/03/1978,unemploy,6337,0.288308202
01/04/1978,unemploy,6180,0.275913792
01/05/1978,unemploy,6127,0.271729691
01/06/1978,unemploy,6028,0.263914108
01/07/1978,unemploy,6309,0.286097734
01/08/1978,unemploy,6080,0.268019263
01/09/1978,unemploy,6125,0.271571801
01/10/1978,unemploy,5947,0.257519539
01/11/1978,unemploy,6077,0.267782427
01/12/1978,unemploy,6228,0.279703166
01/01/1979,unemploy,6109,0.270308676
01/02/1979,unemploy,6173,0.275361175
01/03/1979,unemploy,6109,0.270308676
01/04/1979,unemploy,6069,0.267150864
01/05/1979,unemploy,5840,0.249072393
01/06/1979,unemploy,5959,0.258466882
01/07/1979,unemploy,5996,0.261387858
01/08/1979,unemploy,6320,0.286966132
01/09/1979,unemploy,6190,0.276703245
01/10/1979,unemploy,6296,0.285071445
01/11/1979,unemploy,6238,0.280492619
01/12/1979,unemploy,6325,0.287360859
01/01/1980,unemploy,6683,0.315623273
01/02/1980,unemploy,6702,0.317123234
01/03/1980,unemploy,6729,0.319254756
01/04/1980,unemploy,7358,0.368911344
01/05/1980,unemploy,7984,0.418331097
01/06/1980,unemploy,8098,0.42733086
01/07/1980,unemploy,8363,0.448251362
01/08/1980,unemploy,8281,0.441777848
01/09/1980,unemploy,8021,0.421252072
01/10/1980,unemploy,8088,0.426541407
01/11/1980,unemploy,8023,0.421409963
01/12/1980,unemploy,7718,0.397331649
01/01/1981,unemploy,8071,0.425199337
01/02/1981,unemploy,8051,0.423620431
01/03/1981,unemploy,7982,0.418173206
01/04/1981,unemploy,7869,0.409252388
01/05/1981,unemploy,8174,0.433330702
01/06/1981,unemploy,8098,0.42733086
01/07/1981,unemploy,7863,0.408778716
01/08/1981,unemploy,8036,0.422436252
01/09/1981,unemploy,8230,0.437751638
01/10/1981,unemploy,8646,0.470592879
01/11/1981,unemploy,9029,0.500828926
01/12/1981,unemploy,9267,0.519617905
01/01/1982,unemploy,9397,0.529880793
01/02/1982,unemploy,9705,0.554195942
01/03/1982,unemploy,9895,0.569195547
01/04/1982,unemploy,10244,0.596747454
01/05/1982,unemploy,10335,0.603931475
01/06/1982,unemploy,10538,0.61995737
01/07/1982,unemploy,10849,0.644509355
01/08/1982,unemploy,10881,0.647035604
01/09/1982,unemploy,11217,0.673561222
01/10/1982,unemploy,11529,0.698192153
01/11/1982,unemploy,11938,0.730480777
01/12/1982,unemploy,12051,0.739401595
01/01/1983,unemploy,11534,0.698586879
01/02/1983,unemploy,11545,0.699455277
01/03/1983,unemploy,11408,0.688639773
01/04/1983,unemploy,11268,0.677587432
01/05/1983,unemploy,11154,0.668587669
01/06/1983,unemploy,11246,0.675850636
01/07/1983,unemploy,10548,0.620746822
01/08/1983,unemploy,10623,0.626667719
01/09/1983,unemploy,10282,0.599747375
01/10/1983,unemploy,9887,0.568563985
01/11/1983,unemploy,9499,0.537933212
01/12/1983,unemploy,9331,0.524670403
01/01/1984,unemploy,9008,0.499171074
01/02/1984,unemploy,8791,0.482039946
01/03/1984,unemploy,8746,0.478487408
01/04/1984,unemploy,8762,0.479750533
01/05/1984,unemploy,8456,0.455593274
01/06/1984,unemploy,8226,0.437435857
01/07/1984,unemploy,8537,0.461987842
01/08/1984,unemploy,8519,0.460566827
01/09/1984,unemploy,8367,0.448567143
01/10/1984,unemploy,8381,0.449672377
01/11/1984,unemploy,8198,0.435225389
01/12/1984,unemploy,8358,0.447856635
01/01/1985,unemploy,8423,0.452988079
01/02/1985,unemploy,8321,0.44493566
01/03/1985,unemploy,8339,0.446356675
01/04/1985,unemploy,8395,0.450777611
01/05/1985,unemploy,8302,0.443435699
01/06/1985,unemploy,8460,0.455909055
01/07/1985,unemploy,8513,0.460093155
01/08/1985,unemploy,8196,0.435067498
01/09/1985,unemploy,8248,0.439172653
01/10/1985,unemploy,8298,0.443119918
01/11/1985,unemploy,8128,0.429699218
01/12/1985,unemploy,8138,0.430488671
01/01/1986,unemploy,7795,0.403410437
01/02/1986,unemploy,8402,0.451330228
01/03/1986,unemploy,8383,0.449830268
01/04/1986,unemploy,8364,0.448330307
01/05/1986,unemploy,8439,0.454251204
01/06/1986,unemploy,8508,0.459698429
01/07/1986,unemploy,8319,0.444777769
01/08/1986,unemploy,8135,0.430251835
01/09/1986,unemploy,8310,0.444067261
01/10/1986,unemploy,8243,0.438777927
01/11/1986,unemploy,8159,0.432146522
01/12/1986,unemploy,7883,0.410357622
01/01/1987,unemploy,7892,0.41106813
01/02/1987,unemploy,7865,0.408936607
01/03/1987,unemploy,7862,0.408699771
01/04/1987,unemploy,7542,0.383437278
01/05/1987,unemploy,7574,0.385963527
01/06/1987,unemploy,7398,0.372069156
01/07/1987,unemploy,7268,0.361806268
01/08/1987,unemploy,7261,0.361253651
01/09/1987,unemploy,7102,0.34870135
01/10/1987,unemploy,7227,0.358569511
01/11/1987,unemploy,7035,0.343412015
01/12/1987,unemploy,6936,0.335596432
01/01/1988,unemploy,6953,0.336938502
01/02/1988,unemploy,6929,0.335043815
01/03/1988,unemploy,6876,0.330859714
01/04/1988,unemploy,6601,0.309149759
01/05/1988,unemploy,6779,0.323202021
01/06/1988,unemploy,6546,0.304807768
01/07/1988,unemploy,6605,0.30946554
01/08/1988,unemploy,6843,0.32825452
01/09/1988,unemploy,6604,0.309386595
01/10/1988,unemploy,6568,0.306544565
01/11/1988,unemploy,6537,0.304097261
01/12/1988,unemploy,6518,0.3025973
01/01/1989,unemploy,6682,0.315544328
01/02/1989,unemploy,6359,0.290044999
01/03/1989,unemploy,6205,0.277887424
01/04/1989,unemploy,6468,0.298650036
01/05/1989,unemploy,6375,0.291308123
01/06/1989,unemploy,6577,0.307255072
01/07/1989,unemploy,6495,0.300781558
01/08/1989,unemploy,6511,0.302044683
01/09/1989,unemploy,6590,0.308281361
01/10/1989,unemploy,6630,0.311439173
01/11/1989,unemploy,6725,0.318938975
01/12/1989,unemploy,6667,0.314360148
01/01/1990,unemploy,6752,0.321070498
01/02/1990,unemploy,6651,0.313097024
01/03/1990,unemploy,6598,0.308912923
01/04/1990,unemploy,6797,0.324623036
01/05/1990,unemploy,6742,0.320281045
01/06/1990,unemploy,6590,0.308281361
01/07/1990,unemploy,6922,0.334491198
01/08/1990,unemploy,7188,0.355490645
01/09/1990,unemploy,7368,0.369700797
01/10/1990,unemploy,7459,0.376884819
01/11/1990,unemploy,7764,0.400963133
01/12/1990,unemploy,7901,0.411778637
01/01/1991,unemploy,8015,0.420778401
01/02/1991,unemploy,8265,0.440514723
01/03/1991,unemploy,8586,0.465856162
01/04/1991,unemploy,8439,0.454251204
01/05/1991,unemploy,8736,0.477697955
01/06/1991,unemploy,8692,0.474224363
01/07/1991,unemploy,8586,0.465856162
01/08/1991,unemploy,8666,0.472171785
01/09/1991,unemploy,8722,0.476592721
01/10/1991,unemploy,8842,0.486066156
01/11/1991,unemploy,8931,0.493092287
01/12/1991,unemploy,9198,0.51417068
01/01/1992,unemploy,9283,0.520881029
01/02/1992,unemploy,9454,0.534380674
01/03/1992,unemploy,9460,0.534854346
01/04/1992,unemploy,9415,0.531301808
01/05/1992,unemploy,9744,0.557274809
01/06/1992,unemploy,10040,0.580642615
01/07/1992,unemploy,9850,0.565643009
01/08/1992,unemploy,9787,0.560669456
01/09/1992,unemploy,9781,0.560195784
01/10/1992,unemploy,9398,0.529959738
01/11/1992,unemploy,9565,0.543143601
01/12/1992,unemploy,9557,0.542512039
01/01/1993,unemploy,9325,0.524196732
01/02/1993,unemploy,9183,0.5129865
01/03/1993,unemploy,9056,0.502960448
01/04/1993,unemploy,9110,0.507223494
01/05/1993,unemploy,9149,0.51030236
01/06/1993,unemploy,9121,0.508091892
01/07/1993,unemploy,8930,0.493013342
01/08/1993,unemploy,8763,0.479829478
01/09/1993,unemploy,8714,0.475961159
01/10/1993,unemploy,8750,0.478803189
01/11/1993,unemploy,8542,0.462382569
01/12/1993,unemploy,8477,0.457251125
01/01/1994,unemploy,8630,0.469329754
01/02/1994,unemploy,8583,0.465619326
01/03/1994,unemploy,8470,0.456698508
01/04/1994,unemploy,8331,0.445725112
01/05/1994,unemploy,7915,0.412883871
01/06/1994,unemploy,7927,0.413831215
01/07/1994,unemploy,7946,0.415331175
01/08/1994,unemploy,7933,0.414304887
01/09/1994,unemploy,7734,0.398594774
01/10/1994,unemploy,7632,0.390542354
01/11/1994,unemploy,7375,0.370253414
01/12/1994,unemploy,7230,0.358806347
01/01/1995,unemploy,7375,0.370253414
01/02/1995,unemploy,7187,0.3554117
01/03/1995,unemploy,7153,0.35272756
01/04/1995,unemploy,7645,0.391568643
01/05/1995,unemploy,7430,0.374595405
01/06/1995,unemploy,7427,0.37435857
01/07/1995,unemploy,7527,0.382253099
01/08/1995,unemploy,7484,0.378858451
01/09/1995,unemploy,7478,0.378384779
01/10/1995,unemploy,7328,0.366542986
01/11/1995,unemploy,7426,0.374279624
01/12/1995,unemploy,7423,0.374042788
01/01/1996,unemploy,7491,0.379411068
01/02/1996,unemploy,7313,0.365358806
01/03/1996,unemploy,7318,0.365753533
01/04/1996,unemploy,7415,0.373411226
01/05/1996,unemploy,7423,0.374042788
01/06/1996,unemploy,7095,0.348148733
01/07/1996,unemploy,7337,0.367253493
01/08/1996,unemploy,6882,0.331333386
01/09/1996,unemploy,6979,0.338991079
01/10/1996,unemploy,7031,0.343096234
01/11/1996,unemploy,7236,0.359280019
01/12/1996,unemploy,7253,0.360622089
01/01/1997,unemploy,7158,0.353122286
01/02/1997,unemploy,7102,0.34870135
01/03/1997,unemploy,7000,0.34064893
01/04/1997,unemploy,6873,0.330622878
01/05/1997,unemploy,6655,0.313412805
01/06/1997,unemploy,6799,0.324780927
01/07/1997,unemploy,6655,0.313412805
01/08/1997,unemploy,6608,0.309702376
01/09/1997,unemploy,6656,0.31349175
01/10/1997,unemploy,6454,0.297544801
01/11/1997,unemploy,6308,0.286018789
01/12/1997,unemploy,6476,0.299281598
01/01/1998,unemploy,6368,0.290755506
01/02/1998,unemploy,6306,0.285860898
01/03/1998,unemploy,6422,0.295018552
01/04/1998,unemploy,5941,0.257045867
01/05/1998,unemploy,6047,0.265414068
01/06/1998,unemploy,6212,0.278440041
01/07/1998,unemploy,6259,0.28215047
01/08/1998,unemploy,6179,0.275834846
01/09/1998,unemploy,6300,0.285387227
01/10/1998,unemploy,6280,0.283808321
01/11/1998,unemploy,6100,0.269598168
01/12/1998,unemploy,6032,0.264229889
01/01/1999,unemploy,5976,0.259808952
01/02/1999,unemploy,6111,0.270466567
01/03/1999,unemploy,5783,0.244572511
01/04/1999,unemploy,6004,0.262019421
01/05/1999,unemploy,5796,0.2455988
01/06/1999,unemploy,5951,0.25783532
01/07/1999,unemploy,6025,0.263677272
01/08/1999,unemploy,5838,0.248914502
01/09/1999,unemploy,5915,0.25499329
01/10/1999,unemploy,5778,0.244177785
01/11/1999,unemploy,5716,0.239283177
01/12/1999,unemploy,5653,0.234309623
01/01/2000,unemploy,5708,0.238651614
01/02/2000,unemploy,5858,0.250493408
01/03/2000,unemploy,5733,0.240625247
01/04/2000,unemploy,5481,0.220731033
01/05/2000,unemploy,5758,0.242598879
01/06/2000,unemploy,5651,0.234151733
01/07/2000,unemploy,5747,0.241730481
01/08/2000,unemploy,5853,0.250098682
01/09/2000,unemploy,5625,0.232099155
01/10/2000,unemploy,5534,0.224915134
01/11/2000,unemploy,5639,0.233204389
01/12/2000,unemploy,5634,0.232809663
01/01/2001,unemploy,6023,0.263519381
01/02/2001,unemploy,6089,0.26872977
01/03/2001,unemploy,6141,0.272834925
01/04/2001,unemploy,6271,0.283097813
01/05/2001,unemploy,6226,0.279545275
01/06/2001,unemploy,6484,0.29991316
01/07/2001,unemploy,6583,0.307728744
01/08/2001,unemploy,7042,0.343964633
01/09/2001,unemploy,7142,0.351859162
01/10/2001,unemploy,7694,0.395436962
01/11/2001,unemploy,8003,0.419831057
01/12/2001,unemploy,8258,0.439962106
01/01/2002,unemploy,8182,0.433962264
01/02/2002,unemploy,8215,0.436567459
01/03/2002,unemploy,8304,0.44359359
