"CustomerKey","WebActivity","Sentiment Analysis","MaritalStatus","Gender","EstimatedYearlyIncome","NumberOfContracts","Age","Target","Available401K","CustomerValueSegment","ChurnScore","CallActivity","Products"
12124,4,2,"S","F",110000,3,53,1,1,3,0.5,4,"P+B Investment"
12124,4,2,"S","F",110000,3,53,1,1,3,0.5,4,"P+B Investment"
12074,0,4,"S","F",70000,2,65,0,1,2,1.0,5,"Private Investment"
12074,0,4,"S","F",70000,2,65,0,1,2,1.0,5,"Private Investment"
12392,0,0,"S","F",10000,2,39,0,0,3,0.0,1,"CO Investment"
12392,0,0,"S","F",10000,2,39,0,0,3,0.0,1,"CO Investment"
13378,1,4,"M","F",70000,2,62,1,1,2,0.1,4,"P+B Investment"
13474,0,2,"M","F",60000,2,56,0,0,2,0.1,3,"CO Investment"
11627,0,1,"M","M",60000,0,37,0,1,2,0.0,3,"Fund Manager+"
11627,0,1,"M","M",60000,0,37,0,1,2,0.0,3,"Fund Manager+"
12215,0,1,"M","F",20000,0,47,1,1,3,0.0,2,"Fund Manager+"
12215,0,1,"M","F",20000,0,47,1,1,3,0.0,2,"Fund Manager+"
13071,0,0,"M","M",60000,2,37,0,1,2,0.5,3,"P+B Investment"
13071,0,0,"M","M",60000,2,37,0,1,2,0.5,3,"P+B Investment"
13136,0,2,"M","F",30000,2,73,0,0,1,0.5,2,"P+B Investment"
13136,0,2,"M","F",30000,2,73,0,0,1,0.5,2,"P+B Investment"
12540,0,1,"M","M",30000,0,74,0,1,3,0.0,2,"Fund Manager+"
12540,0,1,"M","M",30000,0,74,0,1,3,0.0,2,"Fund Manager+"
13017,0,0,"M","M",30000,1,31,0,1,2,0.5,3,"P+B Investment"
13017,0,0,"M","M",30000,1,31,0,1,2,0.5,3,"P+B Investment"
12552,0,1,"M","M",20000,0,72,0,1,3,0.0,2,"Private Investment"
12552,0,1,"M","M",20000,0,72,0,1,3,0.0,2,"Private Investment"
12929,0,5,"M","F",70000,0,41,1,1,2,0.0,4,"Fund Manager+"
12929,0,5,"M","F",70000,0,41,1,1,2,0.0,4,"Fund Manager+"
14170,3,3,"S","F",10000,0,41,1,1,3,0.0,1,"Gold Investment"
13030,0,0,"S","F",60000,2,33,0,1,2,0.5,3,"P+B Investment"
13030,0,0,"S","F",60000,2,33,0,1,2,0.5,3,"P+B Investment"
11802,0,1,"M","F",60000,0,39,0,1,2,0.0,4,"Fund Manager+"
11802,0,1,"M","F",60000,0,39,0,1,2,0.0,4,"Fund Manager+"
11830,0,3,"M","F",80000,0,41,1,1,2,0.0,4,"Fund Manager+"
11830,0,3,"M","F",80000,0,41,1,1,2,0.0,4,"Fund Manager+"
12377,0,0,"S","M",20000,2,30,0,0,3,0.1,1,"CO Investment"
12377,0,0,"S","M",20000,2,30,0,0,3,0.1,1,"CO Investment"
12526,1,1,"M","F",40000,0,35,1,1,3,0.0,3,"Private Investment"
12526,1,1,"M","F",40000,0,35,1,1,3,0.0,3,"Private Investment"
13000,0,1,"M","M",110000,1,41,1,1,1,0.5,5,"Fund Manager+"
13000,0,1,"M","M",110000,1,41,1,1,1,0.5,5,"Fund Manager+"
14056,0,1,"M","M",60000,1,50,0,1,1,0.5,3,"P+B Investment"
13042,0,3,"M","F",30000,2,59,0,1,1,0.5,3,"Gold Investment"
13042,0,3,"M","F",30000,2,59,0,1,1,0.5,3,"Gold Investment"
13915,4,4,"S","F",50000,2,45,1,1,2,0.2,3,"Private Investment"
13839,0,0,"S","M",10000,2,36,1,0,3,0.0,1,"CO Investment"
11778,0,1,"S","F",60000,0,39,1,1,2,0.0,3,"Fund Manager+"
11778,0,1,"S","F",60000,0,39,1,1,2,0.0,3,"Fund Manager+"
12307,2,4,"M","M",90000,1,55,1,1,3,0.2,4,"Gold Investment"
12307,2,4,"M","M",90000,1,55,1,1,3,0.2,4,"Gold Investment"
14433,2,1,"M","F",110000,2,77,1,1,2,0.2,5,"Fund Manager+"
13562,0,0,"S","M",50000,0,41,1,1,3,0.0,3,"Fund Manager+"
11619,0,0,"S","F",50000,0,37,0,1,2,0.1,3,"Fund Manager+"
11619,0,0,"S","F",50000,0,37,0,1,2,0.1,3,"Fund Manager+"
13438,0,0,"S","F",90000,2,46,1,0,2,0.0,4,"P+B Investment"
13937,0,0,"S","F",70000,1,43,0,1,2,0.2,3,"P+B Investment"
14123,0,0,"M","M",10000,1,30,0,1,1,0.2,1,"P+B Investment"
12987,0,1,"M","F",90000,0,41,1,0,1,0.0,5,"Fund Manager+"
12987,0,1,"M","F",90000,0,41,1,0,1,0.0,5,"Fund Manager+"
14299,2,2,"M","M",90000,1,43,1,0,1,0.0,4,"Private Investment"
11647,2,2,"S","M",40000,0,41,1,0,2,0.0,3,"Private Investment"
11647,2,2,"S","M",40000,0,41,1,0,2,0.0,3,"Private Investment"
13294,4,5,"M","F",80000,3,49,0,1,2,0.1,4,"P+B Investment"
12910,0,1,"M","M",60000,0,39,0,1,2,0.0,4,"Fund Manager+"
12910,0,1,"M","M",60000,0,39,0,1,2,0.0,4,"Fund Manager+"
12805,0,0,"M","M",40000,0,42,1,1,3,0.0,2,"Fund Manager+"
12805,0,0,"M","M",40000,0,42,1,1,3,0.0,2,"Fund Manager+"
12314,5,2,"M","F",110000,1,57,1,1,3,1.0,5,"Private Investment"
12314,5,2,"M","F",110000,1,57,1,1,3,1.0,5,"Private Investment"
12651,1,4,"S","M",90000,3,60,0,1,3,1.0,5,"Gold Investment"
12651,1,4,"S","M",90000,3,60,0,1,3,1.0,5,"Gold Investment"
12609,0,0,"M","F",30000,0,51,1,1,3,0.0,2,"Private Investment"
12609,0,0,"M","F",30000,0,51,1,1,3,0.0,2,"Private Investment"
13873,0,3,"M","M",70000,0,39,1,1,2,0.0,4,"Fund Manager+"
13565,0,3,"M","F",10000,2,59,1,0,3,0.0,1,"P+B Investment"
12849,2,2,"S","M",30000,2,47,1,1,3,0.0,2,"P+B Investment"
12849,2,2,"S","M",30000,2,47,1,1,3,0.0,2,"P+B Investment"
13918,4,4,"S","M",50000,3,46,1,1,2,1.0,3,"Private Investment"
14293,0,2,"M","M",60000,2,53,0,0,2,0.5,4,"Gold Investment"
13709,0,0,"S","M",60000,0,44,1,0,2,0.1,3,"Fund Manager+"
13697,2,2,"S","M",40000,1,39,1,1,3,0.0,2,"P+B Investment"
12245,0,0,"S","M",10000,1,31,1,1,1,0.2,1,"P+B Investment"
12245,0,0,"S","M",10000,1,31,1,1,1,0.2,1,"P+B Investment"
13486,3,2,"S","F",130000,4,73,0,0,2,0.0,5,"Private Investment"
11704,0,0,"S","M",60000,1,42,0,0,2,0.2,4,"Private Investment"
11704,0,0,"S","M",60000,1,42,0,0,2,0.2,4,"Private Investment"
13965,0,0,"M","M",90000,0,44,1,1,1,0.2,4,"Private Investment"
13711,0,0,"S","M",60000,0,44,1,0,2,0.1,3,"Fund Manager+"
11812,0,0,"M","M",40000,1,43,1,0,2,0.0,4,"Private Investment"
11812,0,0,"M","M",40000,1,43,1,0,2,0.0,4,"Private Investment"
12483,2,2,"S","F",20000,2,46,1,1,3,0.0,1,"Gold Investment"
12483,2,2,"S","F",20000,2,46,1,1,3,0.0,1,"Gold Investment"
11813,0,0,"M","F",40000,1,42,1,0,2,0.0,4,"Private Investment"
11813,0,0,"M","F",40000,1,42,1,0,2,0.0,4,"Private Investment"
13093,0,2,"S","F",80000,2,52,1,0,2,0.1,3,"CO Investment"
13093,0,2,"S","F",80000,2,52,1,0,2,0.1,3,"CO Investment"
14195,5,4,"S","M",130000,3,60,1,0,3,0.0,5,"Gold Investment"
12652,5,4,"M","F",130000,4,60,0,1,3,1.0,5,"Gold Investment"
12652,5,4,"M","F",130000,4,60,0,1,3,1.0,5,"Gold Investment"
12970,2,4,"S","F",40000,2,50,0,1,2,0.2,3,"Gold Investment"
12970,2,4,"S","F",40000,2,50,0,1,2,0.2,3,"Gold Investment"
13411,4,3,"M","F",130000,3,55,1,0,3,0.5,4,"P+B Investment"
14114,0,0,"M","F",70000,2,38,0,0,2,0.0,3,"P+B Investment"
11870,0,0,"S","F",70000,1,43,0,0,2,0.0,3,"P+B Investment"
11870,0,0,"S","F",70000,1,43,0,0,2,0.0,3,"P+B Investment"
14198,5,4,"M","F",110000,3,60,1,1,3,1.0,5,"Gold Investment"
12895,1,1,"M","F",50000,0,40,0,1,2,0.0,3,"Private Investment"
12895,1,1,"M","F",50000,0,40,0,1,2,0.0,3,"Private Investment"
13306,3,4,"M","F",70000,0,54,0,0,2,0.1,4,"Gold Investment"
12642,4,3,"M","M",100000,3,56,0,1,3,0.2,4,"Gold Investment"
12642,4,3,"M","M",100000,3,56,0,1,3,0.2,4,"Gold Investment"
12684,5,0,"M","M",120000,4,37,1,1,1,1.0,4,"CO Investment"
12684,5,0,"M","M",120000,4,37,1,1,1,1.0,4,"CO Investment"
12839,0,0,"S","F",60000,0,44,1,0,3,0.0,3,"Fund Manager+"
12839,0,0,"S","F",60000,0,44,1,0,3,0.0,3,"Fund Manager+"
13553,0,1,"M","F",30000,0,40,1,1,3,0.1,2,"Private Investment"
13162,0,0,"S","F",40000,1,34,0,1,2,0.5,3,"P+B Investment"
13162,0,0,"S","F",40000,1,34,0,1,2,0.5,3,"P+B Investment"
14301,0,1,"M","M",70000,1,48,1,1,1,0.5,3,"P+B Investment"
13055,0,0,"S","M",30000,2,34,1,1,2,0.5,3,"Gold Investment"
13055,0,0,"S","M",30000,2,34,1,1,2,0.5,3,"Gold Investment"
14166,0,3,"M","F",10000,2,88,0,0,3,0.0,2,"Private Investment"
11940,0,3,"M","M",100000,3,33,0,1,2,0.0,5,"Private Investment"
11940,0,3,"M","M",100000,3,33,0,1,2,0.0,5,"Private Investment"
14423,3,2,"M","F",130000,4,52,0,1,3,0.0,5,"Private Investment"
13065,0,0,"S","F",30000,2,36,1,0,2,0.1,3,"Gold Investment"
13065,0,0,"S","F",30000,2,36,1,0,2,0.1,3,"Gold Investment"
13342,0,5,"S","M",90000,2,68,0,1,2,0.5,5,"Private Investment"
12432,0,1,"M","M",40000,1,55,0,1,2,0.1,2,"P+B Investment"
12432,0,1,"M","M",40000,1,55,0,1,2,0.1,2,"P+B Investment"
14443,1,1,"M","M",130000,4,44,0,1,2,0.0,5,"Fund Manager+"
12848,0,1,"M","F",40000,0,45,0,1,3,0.0,3,"Private Investment"
12848,0,1,"M","F",40000,0,45,0,1,3,0.0,3,"Private Investment"
12872,0,0,"S","F",30000,1,35,0,0,3,0.0,2,"P+B Investment"
12872,0,0,"S","F",30000,1,35,0,0,3,0.0,2,"P+B Investment"
13887,0,2,"M","M",80000,0,40,1,1,2,0.0,4,"Fund Manager+"
13880,2,2,"S","M",60000,1,42,0,1,2,0.2,3,"Private Investment"
14406,1,2,"M","F",60000,1,60,1,1,2,0.2,4,"P+B Investment"
14381,0,5,"S","F",70000,2,65,1,1,2,1.0,5,"Private Investment"
11847,2,4,"S","F",50000,2,45,0,0,2,0.0,3,"Private Investment"
11847,2,4,"S","F",50000,2,45,0,0,2,0.0,3,"Private Investment"
14127,0,0,"M","F",10000,2,34,1,1,1,0.0,1,"Gold Investment"
13858,1,1,"M","F",60000,0,39,0,1,2,0.1,3,"Fund Manager+"
13144,0,0,"S","F",40000,2,34,0,0,2,0.0,3,"Gold Investment"
13144,0,0,"S","F",40000,2,34,0,0,2,0.0,3,"Gold Investment"
13993,0,0,"M","M",60000,2,32,1,1,2,0.5,3,"P+B Investment"
12817,4,5,"S","M",10000,2,44,1,1,3,0.0,1,"CO Investment"
12817,4,5,"S","M",10000,2,44,1,1,3,0.0,1,"CO Investment"
13054,0,0,"M","M",40000,2,35,0,1,2,0.5,3,"P+B Investment"
13054,0,0,"M","M",40000,2,35,0,1,2,0.5,3,"P+B Investment"
11941,0,0,"S","M",60000,2,33,0,1,2,0.5,3,"P+B Investment"
11941,0,0,"S","M",60000,2,33,0,1,2,0.5,3,"P+B Investment"
12666,0,0,"S","M",60000,4,35,0,0,1,0.2,4,"Private Investment"
12666,0,0,"S","M",60000,4,35,0,0,1,0.2,4,"Private Investment"
13222,1,4,"M","M",70000,1,64,0,0,2,0.1,5,"Private Investment"
13222,1,4,"M","M",70000,1,64,0,0,2,0.1,5,"Private Investment"
14126,0,0,"M","M",10000,1,32,0,0,1,0.1,1,"P+B Investment"
13325,0,5,"M","M",90000,2,72,1,0,2,0.1,5,"Private Investment"
12882,0,1,"M","M",50000,0,37,1,1,2,0.0,3,"Fund Manager+"
12882,0,1,"M","M",50000,0,37,1,1,2,0.0,3,"Fund Manager+"
12686,0,0,"S","F",90000,3,37,1,1,1,1.0,4,"Private Investment"
12686,0,0,"S","F",90000,3,37,1,1,1,1.0,4,"Private Investment"
14259,0,3,"S","M",40000,2,57,1,1,1,0.5,3,"P+B Investment"
14332,0,0,"S","F",30000,2,30,0,0,2,0.5,3,"Gold Investment"
12083,1,4,"M","F",70000,1,64,1,1,2,1.0,5,"Private Investment"
12083,1,4,"M","F",70000,1,64,1,1,2,1.0,5,"Private Investment"
12619,0,0,"M","F",40000,0,41,1,1,3,0.0,2,"Fund Manager+"
12619,0,0,"M","F",40000,0,41,1,1,3,0.0,2,"Fund Manager+"
13187,4,2,"M","M",110000,2,68,0,1,2,0.5,5,"Fund Manager+"
13187,4,2,"M","M",110000,2,68,0,1,2,0.5,5,"Fund Manager+"
13497,0,1,"M","F",20000,0,49,0,1,3,0.0,2,"Fund Manager+"
13459,0,2,"M","M",60000,2,55,0,0,2,0.5,4,"Gold Investment"
14434,2,1,"S","F",110000,2,77,1,1,2,0.2,5,"Fund Manager+"
14250,3,2,"S","M",130000,4,68,0,0,2,0.0,5,"Private Investment"
13960,5,5,"S","F",70000,4,43,1,1,1,1.0,4,"Private Investment"
13667,0,0,"S","M",20000,2,37,1,0,3,0.1,1,"CO Investment"
13400,1,2,"M","F",60000,2,59,1,0,2,0.2,4,"P+B Investment"
13655,3,2,"M","M",100000,3,69,0,1,2,0.5,5,"Fund Manager+"
12309,4,3,"S","M",130000,4,56,0,0,3,0.0,4,"P+B Investment"
12309,4,3,"S","M",130000,4,56,0,0,3,0.0,4,"P+B Investment"
12341,0,0,"M","F",80000,2,34,1,1,1,1.0,4,"Private Investment"
12341,0,0,"M","F",80000,2,34,1,1,1,1.0,4,"Private Investment"
14081,0,0,"M","F",30000,2,30,1,1,2,0.5,3,"Gold Investment"
11834,3,3,"S","M",80000,1,44,1,0,2,0.0,3,"Private Investment"
11834,3,3,"S","M",80000,1,44,1,0,2,0.0,3,"Private Investment"
14128,1,1,"S","M",10000,0,31,1,0,1,0.1,1,"Gold Investment"
12009,0,1,"S","F",80000,1,53,1,1,1,0.5,3,"P+B Investment"
12009,0,1,"S","F",80000,1,53,1,1,1,0.5,3,"P+B Investment"
11651,0,1,"M","F",60000,0,38,0,1,2,0.2,4,"Fund Manager+"
11651,0,1,"M","F",60000,0,38,0,1,2,0.2,4,"Fund Manager+"
12633,4,3,"M","M",110000,4,65,0,1,3,0.5,5,"Private Investment"
12633,4,3,"M","M",110000,4,65,0,1,3,0.5,5,"Private Investment"
13931,0,1,"M","M",70000,1,48,0,1,2,0.2,3,"P+B Investment"
12626,0,2,"M","F",20000,1,59,0,1,3,0.1,1,"P+B Investment"
12626,0,2,"M","F",20000,1,59,0,1,3,0.1,1,"P+B Investment"
13547,2,2,"S","F",10000,0,41,0,1,3,0.0,1,"Gold Investment"
12679,5,0,"M","F",100000,2,36,0,0,1,1.0,5,"Gold Investment"
12679,5,0,"M","F",100000,2,36,0,0,1,1.0,5,"Gold Investment"
13888,2,2,"S","M",70000,1,42,0,1,2,0.2,3,"Private Investment"
12087,1,4,"S","M",70000,1,63,0,1,2,1.0,5,"Private Investment"
12087,1,4,"S","M",70000,1,63,0,1,2,1.0,5,"Private Investment"
12389,0,0,"S","M",30000,1,38,0,0,3,0.2,1,"Gold Investment"
12389,0,0,"S","M",30000,1,38,0,0,3,0.2,1,"Gold Investment"
12457,0,4,"S","F",60000,0,51,0,1,2,0.1,3,"Fund Manager+"
12457,0,4,"S","F",60000,0,51,0,1,2,0.1,3,"Fund Manager+"
12051,0,0,"S","M",120000,3,43,0,0,2,0.1,5,"Private Investment"
12051,0,0,"S","M",120000,3,43,0,0,2,0.1,5,"Private Investment"
12798,1,1,"M","M",20000,1,42,0,1,3,0.2,1,"P+B Investment"
12798,1,1,"M","M",20000,1,42,0,1,3,0.2,1,"P+B Investment"
11776,0,1,"M","M",50000,0,37,1,1,2,0.1,3,"Fund Manager+"
11776,0,1,"M","M",50000,0,37,1,1,2,0.1,3,"Fund Manager+"
13199,3,2,"S","M",130000,4,67,0,0,2,0.0,5,"Private Investment"
13199,3,2,"S","M",130000,4,67,0,0,2,0.0,5,"Private Investment"
12574,0,0,"S","M",10000,1,30,1,0,1,0.0,1,"P+B Investment"
12574,0,0,"S","M",10000,1,30,1,0,1,0.0,1,"P+B Investment"
12002,0,0,"S","F",70000,1,46,1,1,1,0.5,4,"Private Investment"
12002,0,0,"S","F",70000,1,46,1,1,1,0.5,4,"Private Investment"
11828,5,5,"M","F",70000,2,41,0,1,2,0.0,4,"Fund Manager+"
11828,5,5,"M","F",70000,2,41,0,1,2,0.0,4,"Fund Manager+"
13192,4,2,"M","M",110000,2,67,0,1,2,0.5,5,"Private Investment"
13192,4,2,"M","M",110000,2,67,0,1,2,0.5,5,"Private Investment"
11946,0,3,"S","F",30000,2,59,1,1,1,0.5,3,"Gold Investment"
11946,0,3,"S","F",30000,2,59,1,1,1,0.5,3,"Gold Investment"
13412,4,3,"M","M",130000,3,54,0,1,3,0.0,4,"P+B Investment"
12570,0,0,"S","M",10000,1,30,1,0,1,0.0,1,"P+B Investment"
12570,0,0,"S","M",10000,1,30,1,0,1,0.0,1,"P+B Investment"
13346,4,2,"S","M",110000,3,67,1,1,2,0.5,5,"Private Investment"
12027,0,0,"M","F",40000,2,31,1,1,2,0.5,3,"Gold Investment"
12027,0,0,"M","F",40000,2,31,1,1,2,0.5,3,"Gold Investment"
14153,0,0,"S","M",20000,1,39,0,0,3,0.2,1,"P+B Investment"
12900,0,1,"M","M",60000,0,40,0,1,2,0.2,4,"Fund Manager+"
12900,0,1,"M","M",60000,0,40,0,1,2,0.2,4,"Fund Manager+"
12806,0,0,"M","M",40000,0,42,1,1,3,0.0,2,"Fund Manager+"
12806,0,0,"M","M",40000,0,42,1,1,3,0.0,2,"Fund Manager+"
11853,0,0,"S","F",60000,1,41,0,1,2,0.2,4,"Private Investment"
11853,0,0,"S","F",60000,1,41,0,1,2,0.2,4,"Private Investment"
14326,0,1,"S","M",70000,1,53,1,1,1,0.5,3,"P+B Investment"
12917,0,4,"M","F",70000,0,40,1,1,2,0.0,4,"Fund Manager+"
12917,0,4,"M","F",70000,0,40,1,1,2,0.0,4,"Fund Manager+"
13318,0,2,"M","F",60000,2,56,0,1,2,0.5,3,"CO Investment"
14394,1,4,"M","M",70000,1,63,1,1,2,1.0,5,"Private Investment"
12959,0,1,"S","F",70000,1,48,0,1,2,0.2,4,"Private Investment"
12959,0,1,"S","F",70000,1,48,0,1,2,0.2,4,"Private Investment"
11637,0,1,"M","F",70000,0,38,0,1,2,0.2,4,"Fund Manager+"
11637,0,1,"M","F",70000,0,38,0,1,2,0.2,4,"Fund Manager+"
12973,0,0,"S","M",70000,1,43,0,1,2,0.2,3,"P+B Investment"
12973,0,0,"S","M",70000,1,43,0,1,2,0.2,3,"P+B Investment"
13785,1,1,"S","M",30000,1,44,0,0,3,0.1,2,"Private Investment"
14037,0,0,"M","F",60000,2,36,1,1,2,0.5,4,"P+B Investment"
13825,5,5,"S","M",30000,2,32,0,1,3,0.0,2,"P+B Investment"
13988,0,0,"S","M",40000,2,31,0,1,2,0.5,2,"CO Investment"
12597,1,1,"M","M",20000,0,50,0,1,3,0.2,1,"P+B Investment"
12597,1,1,"M","M",20000,0,50,0,1,3,0.2,1,"P+B Investment"
13076,0,2,"S","M",80000,2,55,1,0,1,0.1,3,"Gold Investment"
13076,0,2,"S","M",80000,2,55,1,0,1,0.1,3,"Gold Investment"
13878,2,2,"M","M",60000,0,42,1,1,2,0.2,3,"Private Investment"
14251,3,2,"M","M",170000,2,68,0,1,2,0.5,5,"Fund Manager+"
13209,0,4,"M","F",60000,2,65,1,1,2,1.0,5,"Private Investment"
13209,0,4,"M","F",60000,2,65,1,1,2,1.0,5,"Private Investment"
12451,0,4,"S","F",60000,0,52,1,1,2,0.1,3,"Fund Manager+"
12451,0,4,"S","F",60000,0,52,1,1,2,0.1,3,"Fund Manager+"
13390,2,4,"M","F",70000,1,60,0,0,2,0.1,4,"P+B Investment"
13128,0,0,"S","F",70000,1,46,1,0,1,0.0,4,"Private Investment"
13128,0,0,"S","F",70000,1,46,1,0,1,0.0,4,"Private Investment"
13904,0,2,"M","F",80000,0,41,1,1,2,0.0,4,"Fund Manager+"
11803,0,1,"S","F",60000,0,39,0,1,2,0.2,4,"Fund Manager+"
11803,0,1,"S","F",60000,0,39,0,1,2,0.2,4,"Fund Manager+"
13413,0,2,"M","M",60000,2,77,0,1,2,0.5,5,"Fund Manager+"
14367,0,1,"S","F",60000,0,39,1,1,2,0.0,3,"Fund Manager+"
11708,2,4,"S","F",60000,3,47,1,1,2,0.2,4,"Private Investment"
11708,2,4,"S","F",60000,3,47,1,1,2,0.2,4,"Private Investment"
13810,0,1,"M","F",40000,0,46,0,1,3,0.0,3,"Private Investment"
13567,0,4,"M","F",10000,2,59,1,0,3,0.0,1,"Gold Investment"
13376,1,2,"M","M",60000,2,62,0,1,2,0.2,4,"P+B Investment"
14135,0,1,"M","M",20000,0,67,0,1,3,0.1,1,"P+B Investment"
13923,0,0,"S","M",60000,1,42,0,0,2,0.0,4,"Private Investment"
12964,0,1,"M","M",70000,1,48,0,1,2,0.0,3,"P+B Investment"
12964,0,1,"M","M",70000,1,48,0,1,2,0.0,3,"P+B Investment"
13920,2,4,"S","F",50000,2,46,0,1,2,0.0,3,"Private Investment"
13394,1,2,"S","M",70000,2,59,1,1,2,1.0,4,"Gold Investment"
12933,5,5,"M","M",70000,3,41,0,0,2,1.0,4,"Fund Manager+"
12933,5,5,"M","M",70000,3,41,0,0,2,1.0,4,"Fund Manager+"
12168,4,5,"M","M",80000,3,49,0,1,2,0.5,4,"P+B Investment"
12168,4,5,"M","M",80000,3,49,0,1,2,0.5,4,"P+B Investment"
14474,0,2,"M","F",60000,2,55,0,0,2,0.1,4,"Gold Investment"
13997,0,2,"M","F",30000,2,63,1,0,1,0.1,2,"P+B Investment"
13406,4,2,"M","M",130000,2,53,1,1,3,0.5,4,"P+B Investment"
12833,3,3,"S","F",20000,1,46,1,1,3,0.0,1,"Gold Investment"
12833,3,3,"S","F",20000,1,46,1,1,3,0.0,1,"Gold Investment"
13422,0,0,"S","F",160000,4,45,0,0,2,0.0,5,"Fund Manager+"
12719,0,0,"S","F",30000,1,35,0,0,3,0.0,2,"P+B Investment"
12719,0,0,"S","F",30000,1,35,0,0,3,0.0,2,"P+B Investment"
12256,1,1,"M","F",20000,0,48,1,1,3,0.1,1,"P+B Investment"
12256,1,1,"M","F",20000,0,48,1,1,3,0.1,1,"P+B Investment"
14199,5,4,"M","M",130000,4,61,0,1,3,0.0,5,"Gold Investment"
12424,0,1,"M","F",30000,1,56,0,1,2,0.5,1,"Gold Investment"
12424,0,1,"M","F",30000,1,56,0,1,2,0.5,1,"Gold Investment"
12376,0,0,"S","F",20000,2,30,0,0,3,0.1,1,"CO Investment"
12376,0,0,"S","F",20000,2,30,0,0,3,0.1,1,"CO Investment"
13444,3,1,"S","F",110000,2,48,0,0,2,0.1,5,"Private Investment"
12021,0,5,"S","F",10000,2,64,1,0,1,0.0,3,"Gold Investment"
12021,0,5,"S","F",10000,2,64,1,0,1,0.0,3,"Gold Investment"
12020,0,0,"M","F",30000,2,31,1,1,2,0.5,3,"Gold Investment"
12020,0,0,"M","F",30000,2,31,1,1,2,0.5,3,"Gold Investment"
13101,0,2,"S","M",90000,1,53,1,1,2,0.2,4,"P+B Investment"
13101,0,2,"S","M",90000,1,53,1,1,2,0.2,4,"P+B Investment"
13740,0,1,"M","F",40000,1,53,0,1,2,0.1,2,"P+B Investment"
11686,0,0,"S","M",40000,1,45,0,0,2,0.2,4,"Private Investment"
11686,0,0,"S","M",40000,1,45,0,0,2,0.2,4,"Private Investment"
11893,0,2,"M","M",90000,0,41,1,1,1,0.0,5,"Fund Manager+"
11893,0,2,"M","M",90000,0,41,1,1,1,0.0,5,"Fund Manager+"
13941,0,1,"M","F",60000,1,49,0,1,2,0.0,3,"P+B Investment"
11702,2,4,"S","F",60000,2,46,0,1,2,0.0,4,"Private Investment"
11702,2,4,"S","F",60000,2,46,0,1,2,0.0,4,"Private Investment"
13962,5,5,"M","F",80000,3,44,0,1,1,0.0,5,"Fund Manager+"
13446,3,1,"S","F",120000,4,48,1,1,2,0.5,4,"P+B Investment"
11724,0,0,"S","M",70000,1,43,0,0,2,0.2,3,"P+B Investment"
11724,0,0,"S","M",70000,1,43,0,0,2,0.2,3,"P+B Investment"
13771,0,0,"S","M",40000,0,41,1,1,3,0.0,2,"Fund Manager+"
14106,0,0,"S","F",40000,1,34,1,0,2,0.1,3,"P+B Investment"
11890,4,5,"M","F",70000,1,51,0,1,2,0.0,4,"Fund Manager+"
11890,4,5,"M","F",70000,1,51,0,1,2,0.0,4,"Fund Manager+"
11711,0,1,"S","M",70000,1,47,0,0,2,0.0,4,"Private Investment"
11711,0,1,"S","M",70000,1,47,0,0,2,0.0,4,"Private Investment"
13366,1,4,"M","M",70000,1,64,1,1,2,1.0,5,"Private Investment"
11885,0,2,"M","M",80000,0,51,1,1,2,0.0,4,"Fund Manager+"
11885,0,2,"M","M",80000,0,51,1,1,2,0.0,4,"Fund Manager+"
12390,1,1,"S","F",40000,1,38,1,0,3,0.0,2,"P+B Investment"
12390,1,1,"S","F",40000,1,38,1,0,3,0.0,2,"P+B Investment"
13281,2,4,"M","M",110000,4,46,0,1,2,0.2,5,"Private Investment"
12230,0,2,"M","M",10000,0,54,1,1,3,0.0,1,"P+B Investment"
12230,0,2,"M","M",10000,0,54,1,1,3,0.0,1,"P+B Investment"
12413,0,0,"S","M",60000,0,44,0,0,2,0.1,3,"Fund Manager+"
12413,0,0,"S","M",60000,0,44,0,0,2,0.1,3,"Fund Manager+"
14313,0,1,"M","M",60000,1,49,0,1,1,0.5,3,"P+B Investment"
13069,0,0,"M","M",30000,2,36,1,1,2,0.5,3,"Gold Investment"
13069,0,0,"M","M",30000,2,36,1,1,2,0.5,3,"Gold Investment"
13244,1,2,"M","M",70000,2,58,0,1,2,0.2,4,"Gold Investment"
14372,0,1,"M","F",60000,0,38,0,1,2,0.2,3,"Fund Manager+"
13559,0,0,"S","F",50000,0,41,1,1,3,0.0,3,"Fund Manager+"
12241,0,0,"S","F",10000,1,30,1,0,1,0.0,1,"P+B Investment"
12241,0,0,"S","F",10000,1,30,1,0,1,0.0,1,"P+B Investment"
13234,1,2,"S","M",60000,1,62,0,1,2,1.0,4,"P+B Investment"
13234,1,2,"S","M",60000,1,62,0,1,2,1.0,4,"P+B Investment"
12379,0,0,"S","F",30000,1,32,0,0,3,0.2,2,"P+B Investment"
12379,0,0,"S","F",30000,1,32,0,0,3,0.2,2,"P+B Investment"
12534,0,1,"M","F",10000,0,48,0,1,3,0.0,1,"Fund Manager+"
12534,0,1,"M","F",10000,0,48,0,1,3,0.0,1,"Fund Manager+"
13765,0,1,"M","M",30000,0,42,1,1,3,0.1,2,"Private Investment"
12393,0,0,"S","F",20000,2,39,0,0,3,0.0,1,"CO Investment"
12393,0,0,"S","F",20000,2,39,0,0,3,0.0,1,"CO Investment"
12181,3,2,"M","F",130000,3,74,1,1,2,0.0,5,"Fund Manager+"
