Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,Price
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,20,15,2009,"$45,020.00"
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,"$49,460.00"
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,four wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,"$55,400.00"
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,"$46,380.00"
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,"$52,310.00"
Nissan,Titan,2017,regular unleaded,390,8,AUTOMATIC,rear wheel drive,4,N/A,Large,Crew Cab Pickup,21,15,2009,"$34,780.00"
Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$42,985.00"
Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$41,635.00"
Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$39,255.00"
Acura,TL,2012,premium unleaded (required),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$45,185.00"
Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,"$35,705.00"
Acura,TL,2012,premium unleaded (required),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,204,"$42,985.00"
Acura,TL,2012,premium unleaded (required),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,"$39,435.00"
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$39,635.00"
Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$45,385.00"
Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$39,455.00"
Acura,TL,2013,premium unleaded (recommended),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,204,"$43,185.00"
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$41,835.00"
Acura,TL,2013,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$43,185.00"
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,"$35,905.00"
Acura,TL,2013,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$37,405.00"
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$37,530.00"
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,29,20,204,"$36,030.00"
Acura,TL,2014,premium unleaded (recommended),305,6,MANUAL,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,25,17,204,"$43,310.00"
Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$39,580.00"
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$39,760.00"
Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$45,510.00"
Acura,TL,2014,premium unleaded (recommended),305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,26,18,204,"$43,310.00"
Acura,TL,2014,premium unleaded (recommended),280,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,204,"$41,960.00"
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,"$41,575.00"
Acura,TLX,2015,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,"$35,500.00"
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$42,600.00"
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$39,375.00"
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,"$44,800.00"
Acura,TLX,2015,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,"$31,445.00"
Acura,TLX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$35,320.00"
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,"$41,575.00"
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$35,320.00"
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$42,600.00"
Acura,TLX,2016,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,"$35,750.00"
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,"$44,800.00"
Acura,TLX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$39,375.00"
Acura,TLX,2016,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,"$31,695.00"
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$42,600.00"
Acura,TLX,2017,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,"$35,950.00"
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,"$44,800.00"
Acura,TLX,2017,premium unleaded (recommended),206,4,AUTOMATED_MANUAL,front wheel drive,4,Luxury,Midsize,Sedan,35,24,204,"$31,900.00"
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,21,204,"$41,600.00"
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$39,400.00"
Acura,TLX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,34,21,204,"$35,350.00"
Oldsmobile,Toronado,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,"$2,000.00"
Oldsmobile,Toronado,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,"$2,000.00"
Oldsmobile,Toronado,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,"$2,000.00"
Oldsmobile,Toronado,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,"$2,000.00"
Oldsmobile,Toronado,1992,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,"$2,000.00"
Oldsmobile,Toronado,1992,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,N/A,Large,Coupe,24,16,26,"$2,000.00"
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,23,17,210,"$23,965.00"
Pontiac,Torrent,2007,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,"$22,455.00"
Pontiac,Torrent,2008,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,"$29,745.00"
Pontiac,Torrent,2008,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,"$25,145.00"
Pontiac,Torrent,2008,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,"$23,520.00"
Pontiac,Torrent,2008,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,"$28,120.00"
Pontiac,Torrent,2009,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,"$24,820.00"
Pontiac,Torrent,2009,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,17,210,"$26,815.00"
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,all wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,16,210,"$31,415.00"
Pontiac,Torrent,2009,regular unleaded,264,6,AUTOMATIC,front wheel drive,4,"Crossover,Factory Tuner,Performance",Compact,4dr SUV,24,17,210,"$29,420.00"
Volkswagen,Touareg 2,2008,premium unleaded (required),350,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,17,12,873,"$48,390.00"
Volkswagen,Touareg 2,2008,premium unleaded (required),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,20,14,873,"$39,300.00"
Volkswagen,Touareg 2,2008,diesel,310,10,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Diesel",Midsize,4dr SUV,20,15,873,"$68,340.00"
Volkswagen,Touareg 2,2009,diesel,221,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,25,17,873,"$42,800.00"
Volkswagen,Touareg 2,2009,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,20,14,873,"$39,300.00"
Volkswagen,Touareg 2,2009,premium unleaded (recommended),350,8,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,18,13,873,"$48,900.00"
Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,"$62,200.00"
Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,"$56,670.00"
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,"$53,170.00"
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,"$48,745.00"
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,"$44,705.00"
Volkswagen,Touareg,2015,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,"$58,700.00"
Volkswagen,Touareg,2015,premium unleaded (recommended),380,6,AUTOMATIC,all wheel drive,4,"Crossover,Hybrid",Midsize,4dr SUV,24,20,873,"$66,995.00"
Volkswagen,Touareg,2015,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,20,873,"$52,245.00"
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,"$51,450.00"
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,"$46,745.00"
Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,"$54,950.00"
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,"$42,705.00"
Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,"$63,245.00"
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,"$59,745.00"
Volkswagen,Touareg,2016,diesel,240,6,AUTOMATIC,all wheel drive,4,"Crossover,Diesel",Midsize,4dr SUV,29,21,873,"$50,245.00"
Volkswagen,Touareg,2017,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,23,17,873,"$49,495.00"
Volkswagen,Touareg,2017,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,"$52,795.00"
Volkswagen,Touareg,2017,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,23,17,873,"$60,195.00"
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$32,995.00"
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$30,765.00"
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$41,995.00"
Chrysler,Town and Country,2014,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$34,465.00"
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$29,995.00"
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$37,945.00"
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$35,315.00"
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$33,695.00"
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$40,295.00"
Chrysler,Town and Country,2015,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$31,465.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$35,845.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$34,145.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$40,645.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$29,995.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$38,445.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$37,345.00"
Chrysler,Town and Country,2016,flex-fuel (unleaded/E85),283,6,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Passenger Minivan,25,17,1013,"$31,875.00"
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$52,055.00"
Lincoln,Town Car,2009,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$46,385.00"
Lincoln,Town Car,2010,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$52,595.00"
Lincoln,Town Car,2010,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$46,925.00"
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$47,225.00"
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$47,000.00"
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$52,895.00"
Lincoln,Town Car,2011,flex-fuel (unleaded/E85),239,8,AUTOMATIC,rear wheel drive,4,"Flex Fuel,Luxury",Large,Sedan,24,16,61,"$52,670.00"
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,"$19,060.00"
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,1385,"$16,790.00"
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,1385,"$17,890.00"
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,"$21,510.00"
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,"$17,200.00"
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,"$21,935.00"
Chevrolet,Tracker,2002,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,1385,"$16,100.00"
Chevrolet,Tracker,2002,regular unleaded,155,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,19,17,1385,"$20,835.00"
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,"$22,530.00"
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,19,17,1385,"$21,430.00"
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,"$17,730.00"
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,2,N/A,Compact,Convertible SUV,24,20,1385,"$16,630.00"
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,rear wheel drive,4,N/A,Compact,4dr SUV,24,20,1385,"$17,330.00"
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,4,N/A,Compact,4dr SUV,23,20,1385,"$18,430.00"
Chevrolet,Tracker,2003,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,19,16,1385,"$22,130.00"
Chevrolet,Tracker,2003,regular unleaded,127,4,MANUAL,four wheel drive,2,N/A,Compact,Convertible SUV,23,20,1385,"$19,580.00"
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,"$22,315.00"
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,"$22,715.00"
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,"$21,615.00"
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,rear wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,"$19,865.00"
Chevrolet,Tracker,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,N/A,Compact,4dr SUV,20,17,1385,"$20,965.00"
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,"$32,320.00"
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,"$34,220.00"
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,"$30,070.00"
Chevrolet,TrailBlazer EXT,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,"$31,970.00"
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,12,1385,"$32,515.00"
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,"$30,265.00"
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,17,12,1385,"$30,335.00"
Chevrolet,TrailBlazer EXT,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,18,13,1385,"$28,085.00"
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14,1385,"$27,980.00"
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,"$30,230.00"
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Large,4dr SUV,19,14,1385,"$28,130.00"
Chevrolet,TrailBlazer EXT,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Large,4dr SUV,19,14,1385,"$25,880.00"
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$25,045.00"
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,17,13,1385,"$34,885.00"
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$33,620.00"
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$27,340.00"
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$37,125.00"
Chevrolet,TrailBlazer,2007,premium unleaded (required),395,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,17,13,1385,"$31,320.00"
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$27,970.00"
Chevrolet,TrailBlazer,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$30,210.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$26,390.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$28,525.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$29,880.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$29,535.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$27,745.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$31,910.00"
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$32,155.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$31,810.00"
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$34,290.00"
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$37,725.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$27,400.00"
Chevrolet,TrailBlazer,2008,premium unleaded (required),390,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$35,590.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$33,945.00"
Chevrolet,TrailBlazer,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$29,780.00"
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$35,770.00"
Chevrolet,TrailBlazer,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,N/A,Midsize,4dr SUV,20,14,1385,"$31,330.00"
Chevrolet,TrailBlazer,2009,premium unleaded (recommended),390,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Performance",Midsize,4dr SUV,16,12,1385,"$39,330.00"
